Filename,Genus,Species,Name of Training Set ,Data Type,Number of Specimens ,Man PC1,Man PC2,Man PC3,Man PC4,Man PC5,AI PC1,AI PC2,AI PC3,AI PC4,AI PC5
st051_bl1_fo3.tif,Menardella,pertenuis,T2_AI_4_Images,Original,4,0.020694545,-0.029993528,-0.004444421,-0.006191255,0.014947199,0.011415161,-0.025358294,0.00136247,-0.002319777,0.009210657
st051_bl1_fo4.tif,Menardella,pertenuis,T2_AI_4_Images,Original,4,0.028058418,-0.007796862,0.010243324,0.010134433,-0.008781193,0.030241068,-0.007067994,0.007347347,0.010210565,-0.007914104
st051_bl1_fo5.tif,Menardella,pertenuis,T2_AI_4_Images,Original,4,0.015749379,0.014713611,-0.007642846,0.006730264,-0.004067911,0.02181381,0.016841874,-0.015089535,0.001973486,-0.000423414
st061_bl1_fo2.tif,Menardella,pertenuis,T2_AI_4_Images,Original,4,-0.03256778,-0.007399137,0.016915715,-0.012551398,0.026310515,-0.026370268,-0.004490488,0.014123356,-0.014292044,0.024707533
st061_bl1_fo3.tif,Menardella,pertenuis,T2_AI_4_Images,Original,4,-0.036241242,-0.003280086,0.012558869,0.008426663,0.006988947,-0.024029353,0.000472957,0.004833677,0.008568488,0.000652827
st061_bl1_fo5.tif,Menardella,pertenuis,T2_AI_4_Images,Original,4,0.00828302,0.001398737,0.034293694,0.024964488,-0.004531753,0.026846789,-0.002877754,0.007948023,0.017148179,-0.003015564
st062_bl1_fo2.tif,Menardella,exilis,T2_AI_4_Images,Original,4,0.002006667,0.017210424,-0.002768128,0.010210712,0.024800899,0.003243669,0.019675328,-0.005671223,0.007552737,0.021972069
st062_bl1_fo3.tif,Menardella,exilis,T2_AI_4_Images,Original,4,-0.030537619,-0.026125055,-0.000972287,-0.002666616,-0.007629119,0.011330541,-0.001979495,-0.00671964,-0.005436419,-0.015680244
st062_bl1_fo5.tif,Menardella,exilis,T2_AI_4_Images,Original,4,-0.039779112,-0.014134118,-0.005707471,-0.003468543,-0.010648021,-0.002474886,-0.000145231,-0.016436808,-0.011664209,-0.014619273
st049_bl1_fo2.tif,Menardella,limbata,T3_AI_8_Images,Original,8,-0.028514932,0.021547018,-0.000825525,-0.009497057,-0.002194338,-0.024602269,0.024500882,-0.002786456,-0.010718456,-0.005534656
st049_bl1_fo3.tif,Menardella,limbata,T3_AI_8_Images,Original,8,0.001732528,-0.022613767,0.00341716,-0.034003456,0.016089834,0.002128045,-0.022184787,0.004896145,-0.033149431,0.014790468
st049_bl1_fo4.tif,Menardella,limbata,T3_AI_8_Images,Original,8,0.007446175,0.002209237,0.019605811,-0.016441132,-0.015328903,0.016712206,0.000672185,0.017238274,-0.018806947,-0.015348693
st049_bl2_fo1.tif,Menardella,limbata,T3_AI_8_Images,Original,8,0.034591464,-0.010427272,0.00343546,-0.022687639,-0.006962261,0.034841896,-0.006854133,0.000259445,-0.021745183,-0.007892081
st050_bl1_fo1.tif,Menardella,exilis,T3_AI_8_Images,Original,8,-0.048565009,-0.015074848,0.003739381,0.00284963,-0.009116703,-0.048417668,-0.014329888,0.003453692,0.002792276,-0.008560136
st050_bl1_fo2.tif,Menardella,exilis,T3_AI_8_Images,Original,8,-0.032681283,0.01717859,0.010537113,-0.002825552,-0.030599,-0.034425049,0.017974207,0.007144265,-0.001503157,-0.032155469
st050_bl1_fo3.tif,Menardella,exilis,T3_AI_8_Images,Original,8,-0.026320117,-0.002912189,-0.027709413,0.028351929,0.003374332,-0.016280014,-0.007188351,-0.033432834,0.028351447,0.005066323
st050_bl1_fo4.tif,Menardella,exilis,T3_AI_8_Images,Original,8,-0.011474843,0.036895087,0.024128699,-0.008777257,0.010697944,-0.010793205,0.039196146,0.024024021,-0.008205993,0.011938633
st050_bl1_fo5.tif,Menardella,exilis,T3_AI_8_Images,Original,8,-0.019733521,0.00461763,-0.022786882,0.000989092,0.010786238,-0.003425667,0.002835739,-0.023065945,-0.000464138,0.004447795
st051_bl1_fo1.tif,Menardella,pertenuis,T3_AI_8_Images,Original,8,0.007204467,-0.01779885,0.028967552,0.024664508,0.000798854,0.011424407,-0.017705518,0.029123671,0.023690997,-0.000785861
st051_bl1_fo2.tif,Menardella,pertenuis,T3_AI_8_Images,Original,8,0.028051618,0.003542093,-0.005163975,-0.003093874,-0.007280936,0.037017013,0.005784516,-0.013487763,-0.003875421,-0.002360632
st051_bl1_fo3.tif,Menardella,pertenuis,T3_AI_8_Images,Original,8,0.020694545,-0.029993528,-0.004444421,-0.006191255,0.014947199,0.025103693,-0.028659101,-0.006776743,-0.00583048,0.011747909
st051_bl1_fo4.tif,Menardella,pertenuis,T3_AI_8_Images,Original,8,0.028058418,-0.007796862,0.010243324,0.010134433,-0.008781193,0.022153927,-0.01056278,0.015461981,0.011542277,-0.007347772
st051_bl1_fo5.tif,Menardella,pertenuis,T3_AI_8_Images,Original,8,0.015749379,0.014713611,-0.007642846,0.006730264,-0.004067911,0.026129662,0.015964825,-0.019837138,0.003140325,-0.001307983
st061_bl1_fo2.tif,Menardella,pertenuis,T3_AI_8_Images,Original,8,-0.03256778,-0.007399137,0.016915715,-0.012551398,0.026310515,-0.033980484,-0.007777677,0.01534719,-0.014150776,0.025113641
st061_bl1_fo3.tif,Menardella,pertenuis,T3_AI_8_Images,Original,8,-0.036241242,-0.003280086,0.012558869,0.008426663,0.006988947,-0.035763872,-0.004567573,0.011018437,0.009665755,0.004723385
st061_bl1_fo5.tif,Menardella,pertenuis,T3_AI_8_Images,Original,8,0.00828302,0.001398737,0.034293694,0.024964488,-0.004531753,0.023622739,-0.005847353,0.021356065,0.021129989,-0.004502058
st062_bl1_fo2.tif,Menardella,exilis,T3_AI_8_Images,Original,8,0.002006667,0.017210424,-0.002768128,0.010210712,0.024800899,0.002411328,0.018498131,-0.003106999,0.009854438,0.025369267
st062_bl1_fo3.tif,Menardella,exilis,T3_AI_8_Images,Original,8,-0.030537619,-0.026125055,-0.000972287,-0.002666616,-0.007629119,-0.026981266,-0.029071374,-0.004149368,-0.000914512,-0.009556712
st062_bl1_fo5.tif,Menardella,exilis,T3_AI_8_Images,Original,8,-0.039779112,-0.014134118,-0.005707471,-0.003468543,-0.010648021,-4.18E-05,-0.025747617,-0.021702122,-0.009200763,-0.006675527
st049_bl1_fo2.tif,Menardella,limbata,T4_AI_16_Images,Original,16,-0.028514932,0.021547018,-0.000825525,-0.009497057,-0.002194338,-0.027259583,0.022296312,-0.004541667,-0.011912983,-0.004511266
st049_bl1_fo3.tif,Menardella,limbata,T4_AI_16_Images,Original,16,0.001732528,-0.022613767,0.00341716,-0.034003456,0.016089834,-0.002826667,-0.021259578,0.005112657,-0.033518961,0.016086233
st049_bl1_fo4.tif,Menardella,limbata,T4_AI_16_Images,Original,16,0.007446175,0.002209237,0.019605811,-0.016441132,-0.015328903,0.008096056,0.002896093,0.020411275,-0.017509579,-0.015860421
st049_bl2_fo1.tif,Menardella,limbata,T4_AI_16_Images,Original,16,0.034591464,-0.010427272,0.00343546,-0.022687639,-0.006962261,0.032035998,-0.013185414,0.006114737,-0.024324131,-0.006846359
st050_bl1_fo1.tif,Menardella,exilis,T4_AI_16_Images,Original,16,-0.048565009,-0.015074848,0.003739381,0.00284963,-0.009116703,-0.047869622,-0.014465587,0.002273063,0.002850347,-0.008824723
st050_bl1_fo2.tif,Menardella,exilis,T4_AI_16_Images,Original,16,-0.032681283,0.01717859,0.010537113,-0.002825552,-0.030599,-0.033083752,0.018616365,0.009798961,-0.002636767,-0.031197327
st050_bl1_fo3.tif,Menardella,exilis,T4_AI_16_Images,Original,16,-0.026320117,-0.002912189,-0.027709413,0.028351929,0.003374332,-0.026234648,-0.003721913,-0.029636379,0.02870395,0.004007579
st050_bl1_fo4.tif,Menardella,exilis,T4_AI_16_Images,Original,16,-0.011474843,0.036895087,0.024128699,-0.008777257,0.010697944,-0.010779074,0.039607058,0.02395678,-0.008292204,0.010978934
st050_bl1_fo5.tif,Menardella,exilis,T4_AI_16_Images,Original,16,-0.019733521,0.00461763,-0.022786882,0.000989092,0.010786238,-0.016189849,0.004647415,-0.023237883,0.000300632,0.008460553
st051_bl1_fo1.tif,Menardella,pertenuis,T4_AI_16_Images,Original,16,0.007204467,-0.01779885,0.028967552,0.024664508,0.000798854,0.009900798,-0.016794926,0.029759487,0.024430379,-0.000525301
st051_bl1_fo2.tif,Menardella,pertenuis,T4_AI_16_Images,Original,16,0.028051618,0.003542093,-0.005163975,-0.003093874,-0.007280936,0.03689396,0.005298693,-0.012982099,-0.00344967,-0.002880218
st051_bl1_fo3.tif,Menardella,pertenuis,T4_AI_16_Images,Original,16,0.020694545,-0.029993528,-0.004444421,-0.006191255,0.014947199,0.023917315,-0.029286486,-0.005617639,-0.005665431,0.012044697
st051_bl1_fo4.tif,Menardella,pertenuis,T4_AI_16_Images,Original,16,0.028058418,-0.007796862,0.010243324,0.010134433,-0.008781193,0.020628001,-0.010280874,0.017716737,0.01108072,-0.007142349
st051_bl1_fo5.tif,Menardella,pertenuis,T4_AI_16_Images,Original,16,0.015749379,0.014713611,-0.007642846,0.006730264,-0.004067911,0.022130161,0.018575269,-0.013328901,0.002440379,-0.002196158
st061_bl1_fo2.tif,Menardella,pertenuis,T4_AI_16_Images,Original,16,-0.03256778,-0.007399137,0.016915715,-0.012551398,0.026310515,-0.035296405,-0.003843295,0.01695886,-0.012617232,0.026370823
st061_bl1_fo3.tif,Menardella,pertenuis,T4_AI_16_Images,Original,16,-0.036241242,-0.003280086,0.012558869,0.008426663,0.006988947,-0.038653185,-0.004534282,0.013429539,0.008783281,0.006622171
st061_bl1_fo5.tif,Menardella,pertenuis,T4_AI_16_Images,Original,16,0.00828302,0.001398737,0.034293694,0.024964488,-0.004531753,0.017006766,-0.003770325,0.02895523,0.024280458,-0.005330639
st062_bl1_fo2.tif,Menardella,exilis,T4_AI_16_Images,Original,16,0.002006667,0.017210424,-0.002768128,0.010210712,0.024800899,0.001954353,0.018672567,-0.003223669,0.009928673,0.025070048
st062_bl1_fo3.tif,Menardella,exilis,T4_AI_16_Images,Original,16,-0.030537619,-0.026125055,-0.000972287,-0.002666616,-0.007629119,-0.022058553,-0.028168839,-0.007928041,-0.00290757,-0.011702614
st062_bl1_fo5.tif,Menardella,exilis,T4_AI_16_Images,Original,16,-0.039779112,-0.014134118,-0.005707471,-0.003468543,-0.010648021,-0.024156019,-0.00777203,-0.019814645,-0.00849515,-0.015064467
st049_bl1_fo2.tif,Menardella,limbata,T5_AI_20_Images,Original,20,-0.028514932,0.021547018,-0.000825525,-0.009497057,-0.002194338,-0.028541657,0.021633443,-0.003815777,-0.010699675,-0.00542823
st049_bl1_fo3.tif,Menardella,limbata,T5_AI_20_Images,Original,20,0.001732528,-0.022613767,0.00341716,-0.034003456,0.016089834,-0.006768092,-0.021801859,0.007198467,-0.033172509,0.017016183
st049_bl1_fo4.tif,Menardella,limbata,T5_AI_20_Images,Original,20,0.007446175,0.002209237,0.019605811,-0.016441132,-0.015328903,0.006598659,0.001050401,0.019997445,-0.017188603,-0.015257292
st049_bl2_fo1.tif,Menardella,limbata,T5_AI_20_Images,Original,20,0.034591464,-0.010427272,0.00343546,-0.022687639,-0.006962261,0.032501328,-0.012375259,0.004535772,-0.024413442,-0.007956811
st050_bl1_fo1.tif,Menardella,exilis,T5_AI_20_Images,Original,20,-0.048565009,-0.015074848,0.003739381,0.00284963,-0.009116703,-0.048303182,-0.014797695,0.002040238,0.00284442,-0.009288414
st050_bl1_fo2.tif,Menardella,exilis,T5_AI_20_Images,Original,20,-0.032681283,0.01717859,0.010537113,-0.002825552,-0.030599,-0.035348195,0.018384595,0.008724905,-0.00199716,-0.032537615
st050_bl1_fo3.tif,Menardella,exilis,T5_AI_20_Images,Original,20,-0.026320117,-0.002912189,-0.027709413,0.028351929,0.003374332,-0.025158772,-0.004448107,-0.030412622,0.028945598,0.003930612
st050_bl1_fo4.tif,Menardella,exilis,T5_AI_20_Images,Original,20,-0.011474843,0.036895087,0.024128699,-0.008777257,0.010697944,0.003138918,0.031264694,0.017503844,-0.004987165,0.0093915
st050_bl1_fo5.tif,Menardella,exilis,T5_AI_20_Images,Original,20,-0.019733521,0.00461763,-0.022786882,0.000989092,0.010786238,-0.015747117,0.004167135,-0.023197575,0.000162964,0.007603626
st051_bl1_fo1.tif,Menardella,pertenuis,T5_AI_20_Images,Original,20,0.007204467,-0.01779885,0.028967552,0.024664508,0.000798854,0.012104495,-0.017556777,0.029222425,0.024283494,-0.000484737
st051_bl1_fo2.tif,Menardella,pertenuis,T5_AI_20_Images,Original,20,0.028051618,0.003542093,-0.005163975,-0.003093874,-0.007280936,0.034345965,0.003689518,-0.011334764,-0.002524816,-0.005216409
st051_bl1_fo3.tif,Menardella,pertenuis,T5_AI_20_Images,Original,20,0.020694545,-0.029993528,-0.004444421,-0.006191255,0.014947199,0.01843991,-0.032253342,-0.00384822,-0.005323611,0.013213635
st051_bl1_fo4.tif,Menardella,pertenuis,T5_AI_20_Images,Original,20,0.028058418,-0.007796862,0.010243324,0.010134433,-0.008781193,0.02525775,-0.010118177,0.013371301,0.011138063,-0.008420811
st051_bl1_fo5.tif,Menardella,pertenuis,T5_AI_20_Images,Original,20,0.015749379,0.014713611,-0.007642846,0.006730264,-0.004067911,0.02593923,0.015704609,-0.019432009,0.002334146,-0.001551304
st061_bl1_fo2.tif,Menardella,pertenuis,T5_AI_20_Images,Original,20,-0.03256778,-0.007399137,0.016915715,-0.012551398,0.026310515,-0.034870997,-0.005723019,0.016338672,-0.013458945,0.025952976
st061_bl1_fo3.tif,Menardella,pertenuis,T5_AI_20_Images,Original,20,-0.036241242,-0.003280086,0.012558869,0.008426663,0.006988947,-0.037475078,-0.005178343,0.012499832,0.009058861,0.006465465
st061_bl1_fo5.tif,Menardella,pertenuis,T5_AI_20_Images,Original,20,0.00828302,0.001398737,0.034293694,0.024964488,-0.004531753,0.020867192,-0.005618582,0.026889872,0.023028217,-0.004357823
st062_bl1_fo2.tif,Menardella,exilis,T5_AI_20_Images,Original,20,0.002006667,0.017210424,-0.002768128,0.010210712,0.024800899,0.002097226,0.018238979,-0.003102354,0.010101028,0.024956953
st062_bl1_fo3.tif,Menardella,exilis,T5_AI_20_Images,Original,20,-0.030537619,-0.026125055,-0.000972287,-0.002666616,-0.007629119,-0.019180522,-0.026500003,-0.009228014,-0.002691372,-0.012547413
st062_bl1_fo5.tif,Menardella,exilis,T5_AI_20_Images,Original,20,-0.039779112,-0.014134118,-0.005707471,-0.003468543,-0.010648021,0.004805703,-0.022032958,-0.023182549,-0.009091884,-0.008786876
st049_bl1_fo2.tif,Menardella,limbata,Aug_T0_AI_1_Images,Augmented ,1,-0.028514932,0.021547018,-0.000825525,-0.009497057,-0.002194338,0.005953082,0.015031709,-0.011181587,-0.00701438,-0.008138875
st049_bl1_fo3.tif,Menardella,limbata,Aug_T0_AI_1_Images,Augmented ,1,0.001732528,-0.022613767,0.00341716,-0.034003456,0.016089834,0.019079908,0.00059663,-0.001223889,-0.015949519,0.002876763
st049_bl1_fo4.tif,Menardella,limbata,Aug_T0_AI_1_Images,Augmented ,1,0.007446175,0.002209237,0.019605811,-0.016441132,-0.015328903,0.016870081,0.0117969,-0.004894703,-0.005998298,-0.020725532
st049_bl2_fo1.tif,Menardella,limbata,Aug_T0_AI_1_Images,Augmented ,1,0.034591464,-0.010427272,0.00343546,-0.022687639,-0.006962261,0.032708225,-0.000397463,-0.008139219,-0.014670095,-0.010499101
st050_bl1_fo1.tif,Menardella,exilis,Aug_T0_AI_1_Images,Augmented ,1,-0.048565009,-0.015074848,0.003739381,0.00284963,-0.009116703,-0.041812487,-0.015567675,-0.00046553,0.0012497,-0.009209327
st050_bl1_fo2.tif,Menardella,exilis,Aug_T0_AI_1_Images,Augmented ,1,-0.032681283,0.01717859,0.010537113,-0.002825552,-0.030599,-0.014377746,0.027867202,-0.002815546,-0.004941467,-0.028193151
st050_bl1_fo3.tif,Menardella,exilis,Aug_T0_AI_1_Images,Augmented ,1,-0.026320117,-0.002912189,-0.027709413,0.028351929,0.003374332,-0.002943276,-0.009817482,-0.034223466,0.024693149,0.005761617
st050_bl1_fo4.tif,Menardella,exilis,Aug_T0_AI_1_Images,Augmented ,1,-0.011474843,0.036895087,0.024128699,-0.008777257,0.010697944,-0.01019752,0.038365734,0.024530978,-0.007959443,0.011650802
st050_bl1_fo5.tif,Menardella,exilis,Aug_T0_AI_1_Images,Augmented ,1,-0.019733521,0.00461763,-0.022786882,0.000989092,0.010786238,-0.005156272,0.009519429,-0.022617572,0.002280133,0.000688897
st051_bl1_fo1.tif,Menardella,pertenuis,Aug_T0_AI_1_Images,Augmented ,1,0.007204467,-0.01779885,0.028967552,0.024664508,0.000798854,0.014291617,-0.018049208,0.027465485,0.022906292,-0.000887803
